CRIMEID,CCN,REPORTDATE,ADDRESS,WARD,LATITUDE,LONGITUDE,location_error_type,severity_score,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,candidate_rank,recovered_nearestintkey,recovered_intersection_name,candidate_street_1,candidate_street_2,matched_distance_m,both_street_score,v3_rerank_score,recovery_confidence
53702064347,24004843,2024-01-10 17:34:00+00:00,121 FRANKLIN STREET NE,WARD 5,38.92504,-77.003843,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b5f1b182a64bfdef0b6343bedd963593,LINCOLN ROAD NE AND FRANKLIN STREET NE,LINCOLN ROAD NE,FRANKLIN STREET NE,135.81214563031594,2,64.18785436968406,LOW
53703671337,24004696,2024-01-10 11:36:00+00:00,"SOUTH CAPITOL STREET SE
WASHINGTON,",WARD 6,38.868528,-77.005936,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,7934a1f954f67a9fbcace26f632109ec,ANACOSTIA DRIVE UNDER SOUTH CAPITOL STREET,ANACOSTIA DRIVE,SOUTH CAPITOL STREET,237.35309845995218,2,-37.35309845995218,LOW
53703923765,24004741,2024-01-10 13:40:00+00:00,500 INDIANA AVENUE NW,WARD 6,38.894085,-77.018905,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,663bf4268099bb6c7f97d647de895ccf,INDIANA AVENUE NW AND 5TH STREET NW,INDIANA AVENUE NW,5TH STREET NW,79.8207577863491,2,120.1792422136509,LOW
53704115564,24004882,2024-01-10 19:00:00+00:00,1216 SOUTHERN AVENUE SE,WARD 8,38.834489,-76.986077,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,2,2a36a159cc447db1a0deefb3555316bb,SOUTHERN AVENUE SE AND 13TH STREET SE,SOUTHERN AVENUE SE,13TH STREET SE,112.1044840381935,2,87.8955159618065,LOW
53711533734,24004956,2024-01-03 23:45:00+00:00,1 MICHIGAN AVENUE NW,WARD 5,38.927058,-77.011514,BLOCKKEY_ERROR,1.0,1ST ST NW,45.02,EAST,1,62a29668463f1ad8600bf1bab694fd1a,MICHIGAN AVENUE NW AND 1ST STREET NW,MICHIGAN AVENUE NW,1ST STREET NW,101.98305489085526,7,598.0169451091448,MEDIUM
53711931157,24004981,2024-01-04 15:00:00+00:00,3320 THEODORE R HAGANS DRIVE NE,WARD 5,38.920779,-76.957561,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,2324afe169a1c2bd794980952618092f,33RD PLACE NE AND SOUTH DAKOTA AVENUE NE,33RD PLACE NE,SOUTH DAKOTA AVENUE NE,80.01248422240747,0,-80.01248422240747,LOW
53712176905,24005046,2024-01-10 23:30:00+00:00,12541/2 NEW JERSEY AVENUE NW,WARD 6,38.907241,-77.015704,BLOCKKEY_ERROR,1.0,N ST NW,14.28,SOUTH,1,1c560002a6c2eb591f4b285dc37d39fd,NEW JERSEY AVENUE NW AND N STREET NW,NEW JERSEY AVENUE NW,N STREET NW,22.80320873662847,7,677.1967912633716,HIGH
53712276227,24005142,2024-01-11 02:00:00+00:00,"INTERSTATE 295 INTERSTATE BN
WASHINGTON,",WARD 8,38.845163,-77.007218,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,01e1d1f569a8833e7b3d385dc82bf891,MALCOLM X AVENUE SE AND RAMP TO SOUTH CAPITOL STREET NORTHBOUND,MALCOLM X AVENUE SE,SOUTH CAPITOL STREET,81.31456125904133,0,-81.31456125904133,LOW
53712622297,24005106,2024-01-10 23:30:00+00:00,"OHIO DRIVE SW
WASHINGTON,",WARD 2,38.878433,-77.038354,INTERSECTING_ROUTE_ERROR,103.0,,0.0,EAST,5,7a8884317c24400488f825a9d6120037,EAST BASIN DRIVE SW AND OHIO DRIVE SW,EAST BASIN DRIVE SW,OHIO DRIVE SW,211.1762717143526,2,-11.176271714352595,LOW
53712777699,24005183,2024-01-11 03:30:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.882252,-77.025774,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,66df9aa4c0a6ed0cf53b18b819189a11,INTERSTATE 395 NORTHBOUND AND RAMP TO 9TH STREET SW,INTERSTATE 395,9TH STREET SW,0.08012588140620445,2,199.91987411859378,LOW
53713187308,24005198,2024-01-11 05:05:00+00:00,"14TH STREET NW
WASHINGTON,",WARD 1,38.925745,-77.031984,INTERSECTING_ROUTE_ERROR,3.0,,2.46,NORTH,1,3c62d80ecf23a5b85162faee6d40966c,14TH STREET NW AND GIRARD STREET NW,14TH STREET NW,GIRARD STREET NW,30.714076965859093,2,169.28592303414092,LOW
53713239497,24005203,2024-01-11 06:20:00+00:00,1157 NEW JERSEY AVENUE SE,WARD 6,38.876607,-77.004464,BLOCKKEY_ERROR,1.0,M ST SE,20.63,NORTH,1,e851d7bbe72632e7b8a4dc8ac00adb1f,NEW JERSEY AVENUE SE AND M STREET SE,NEW JERSEY AVENUE SE,M STREET SE,29.89225377737586,7,670.1077462226241,HIGH
53722253187,24005261,2024-01-11 17:29:00+00:00,2431 MARKET STREET NE,WARD 5,38.91988,-76.95187,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,a1d7691967e4bdad3b181af4862a74bb,NORTH FORT LINCOLN DRIVE NE AND FORT LINCOLN DRIVE NE,NORTH FORT LINCOLN DRIVE NE,FORT LINCOLN DRIVE NE,262.67289209209804,0,-262.67289209209804,LOW
53724668212,24005339,2024-01-11 15:50:00+00:00,800 NEW JERSEY AVENUE NW,WARD 6,38.900206,-77.013355,BLOCKKEY_ERROR,3.0,H ST NW,32.58,NORTH,2,19e79ec7ea8098958d454e828e6bf4ae,NEW JERSEY AVENUE NW AND H STREET NW,NEW JERSEY AVENUE NW,H STREET NW,38.295973709334994,7,661.704026290665,HIGH
53724847524,24005350,2024-01-11 16:50:00+00:00,808 H STREET NW,WARD 2,38.899812,-77.023441,BLOCKKEY_ERROR,1.0,8TH ST NW,42.71,WEST,1,50d41659bda45a9341ae779645712d0c,8TH STREET NW AND H STREET NW,8TH STREET NW,H STREET NW,42.639825323951285,9,857.3601746760487,HIGH
53725555448,24005400,2024-01-11 13:22:00+00:00,3007 TILDEN STREET NW,WARD 3,38.940988,-77.064099,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,3c70e4ed58f76ccc5f0f3f082cad615c,TILDEN STREET NW AND SEDGWICK STREET NW,TILDEN STREET NW,SEDGWICK STREET NW,46.489952463924354,2,153.51004753607566,LOW
53728011988,24005460,2024-01-05 02:15:00+00:00,734 3RD STREET NE,WARD 6,38.899865,-77.00204,BLOCKKEY_ERROR,1.0,H ST NE,37.57,SOUTH,1,69bf16a753c5cdaf739caf9394144a85,3RD STREET NE AND H STREET NE,3RD STREET NE,H STREET NE,37.59615592476382,7,662.4038440752362,HIGH
53728766586,24005009,2024-01-10 22:41:00+00:00,1901 ANACOSTIA DRIVE SE,WARD 8,38.866807,-76.994958,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2c7de33ba6a37f4bdf8a532ce7ab01ca,CHICAGO STREET SE AND RAILROAD AVENUE SE,CHICAGO STREET SE,RAILROAD AVENUE SE,335.5664134436161,0,-335.5664134436161,LOW
53729186964,24005496,2024-01-11 21:00:00+00:00,1050 BRENTWOOD ROAD NE,WARD 5,38.919214,-76.992402,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,abb2d7377fac1214711cff9b7b3e460c,W STREET NE AND BRENTWOOD ROAD NE,W STREET NE,BRENTWOOD ROAD NE,88.5632765347727,2,111.4367234652273,LOW
53731705692,24005595,2024-01-05 20:50:00+00:00,1900 ANACOSTIA DRIVE SE,WARD 8,38.865669,-76.993827,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,2c7de33ba6a37f4bdf8a532ce7ab01ca,CHICAGO STREET SE AND RAILROAD AVENUE SE,CHICAGO STREET SE,RAILROAD AVENUE SE,176.56034044763345,0,-176.56034044763345,LOW
53731723780,24005456,2024-01-11 19:15:00+00:00,901 NEW JERSEY AVENUE NW,WARD 6,38.901866,-77.012874,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6e28669b82b76b5a23072d85a706bc71,I STREET NW AND NEW JERSEY AVENUE NW,I STREET NW,NEW JERSEY AVENUE NW,71.53318674972459,2,128.4668132502754,LOW
53731830071,24005476,2024-01-11 20:10:00+00:00,338 MARYLAND AVENUE NE,WARD 6,38.893386,-77.000577,BLOCKKEY_ERROR,1.0,3RD ST NE,132.1,NORTHEAST,2,5b0f7040b8c39e61c873fc24b5526c4e,MARYLAND AVENUE NE AND 4TH STREET NE,MARYLAND AVENUE NE,4TH STREET NE,33.19080245021001,2,166.80919754978999,LOW
53732578943,24005526,2024-01-03 20:00:00+00:00,5255 WESTERN AVENUE NW,WARD 3,38.958557,-77.087619,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,c713c0e0474843ccbe90aa9c5e48790c,JENIFER STREET NW AND WESTERN AVENUE NW,JENIFER STREET NW,WESTERN AVENUE NW,89.5177746370555,2,110.4822253629445,LOW
53732684419,24005591,2024-01-11 23:00:00+00:00,915 OHIO DRIVE SW,WARD 2,38.879302,-77.031464,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,9762237a1786a46195b2c839b7adcf70,INTERSTATE 395 SOUTHBOUND AND RAMP TO OHIO DRIVE SW,INTERSTATE 395,OHIO DRIVE SW,74.47544374082281,2,125.52455625917719,LOW
53732820163,24005611,2024-01-11 23:45:00+00:00,13 L STREET NW,WARD 6,38.903732,-77.009375,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,3,0499d9787706c283d48b29de0e7e110a,L STREET NW AND 1ST PLACE NW,L STREET NW,1ST PLACE NW,77.38101751315133,2,122.61898248684867,LOW
53733332352,24005689,2024-01-12 01:30:00+00:00,1700BLK MONTANA AVE NE,WARD 5,38.920911,-76.980473,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b1b2c77f3192e85d5f230d219e202cd5,17TH STREET NE AND MONTANA AVENUE NE,17TH STREET NE,MONTANA AVENUE NE,44.953267960238385,2,155.04673203976162,LOW
53733474181,24005708,2024-01-12 03:08:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.895426,-77.014071,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,86c13e1aeb79d6cb287329c3f3b995ed,INTERSTATE 395 NORTHBOUND AND RAMP TO 2ND STREET NW NORTHBOUND,INTERSTATE 395,2ND STREET NW,0.03755803801831105,2,199.96244196198168,LOW
53736786282,24005803,2024-01-12 15:40:00+00:00,1905 BRENTWOOD ROAD NE,WARD 5,38.916342,-76.994536,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,15a1967680442679acb5cd4118abb1bd,T STREET NE AND BRENTWOOD ROAD NE,T STREET NE,BRENTWOOD ROAD NE,93.79259630114056,2,106.20740369885944,LOW
53741959428,24005859,2024-01-12 14:20:00+00:00,673 H STREET NW,WARD 2,38.899813,-77.021519,BLOCKKEY_ERROR,1.0,7TH ST NW,34.27,EAST,1,8cb36f025ba8390a745dc7a4693dc976,H STREET NW AND 7TH STREET NW,H STREET NW,7TH STREET NW,34.219666735801546,9,865.7803332641985,HIGH
53747075398,24005877,2024-01-12 20:10:00+00:00,525 23RD STREET NW,WARD 2,38.896629,-77.049406,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,c318b50f20d1f174e6acbf2098f2d494,23RD STREET NW AND E STREET NW,23RD STREET NW,E STREET NW,91.18476508074961,2,108.81523491925039,LOW
53747255437,24005863,2024-01-12 14:35:00+00:00,5016 2ND STREET NW,WARD 4,38.951891,-77.013935,BLOCKKEY_ERROR,1.0,WEBSTER ST NW,844.17,NORTH,1,744afc19e7b4ddc244597c0e4be96005,2ND STREET NW AND GALLATIN STREET NW,2ND STREET NW,GALLATIN STREET NW,59.44345821727258,2,140.55654178272744,LOW
53749866733,24005977,2024-01-12 17:50:00+00:00,4101 NEBRASKA AVENUE NW,WARD 3,38.942258,-77.080866,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,177c500639184fe2cd2cfa0d015d0294,NEBRASKA AVENUE NW AND 42ND STREET NW,NEBRASKA AVENUE NW,42ND STREET NW,99.59317561435533,2,100.40682438564467,LOW
53751430216,24006113,2024-01-13 03:00:00+00:00,200 K STREET NW,WARD 6,38.902184,-77.014504,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,b507d07b13de73645a8f3ca94dc60f3f,K STREET NW AND 3RD STREET NW,K STREET NW,3RD STREET NW,69.10441187569353,2,130.89558812430647,LOW
53751657789,24006127,2024-01-12 23:05:00+00:00,981 KENILWORTH AVENUE NE,WARD 7,38.901956,-76.944026,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,4,420e396c368198725d7b657111ed616c,KENILWORTH AVENUE NE SOUTHBOUND AND RAMP FROM KENILWORTH AVENUE NE NORTHBOUND,KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,70.92704031145561,7,629.0729596885444,HIGH
53754096301,24006189,2024-01-13 00:30:00+00:00,5A,WARD 8,38.815137,-77.017377,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,df7de51749cf62c0a05d6a934032bf08,SHEPHERD PARKWAY SW AND BLUE PLAINS DRIVE SW,SHEPHERD PARKWAY SW,BLUE PLAINS DRIVE SW,119.89639476958949,0,-119.89639476958949,LOW
53754342346,24006223,2024-01-06 00:38:00+00:00,"COLUMBUS CIRCLE NE
WASHINGTON,",WARD 6,38.896871,-77.006431,BLOCKKEY_ERROR,1.0,COLUMBUS CIR NE,100.24,NORTHWEST,1,2b183e48a83c33dbf6a84b493c1c12b5,COLUMBUS CIRCLE NE AND COLUMBUS CIRCLE NE,COLUMBUS CIRCLE NE,COLUMBUS CIRCLE NE,100.16706717794061,11,999.8329328220594,MEDIUM
53756506301,24006363,2024-01-13 08:25:00+00:00,1740 NEW JERSEY AVENUE NW,WARD 2,38.914085,-77.018185,BLOCKKEY_ERROR,1.0,S ST NW,15.4,SOUTH,1,8f8957f1c4537168b61f3805e7730425,S STREET NW AND NEW JERSEY AVENUE NW,S STREET NW,NEW JERSEY AVENUE NW,25.197066755793525,7,674.8029332442064,HIGH
53763881077,24006381,2024-01-13 09:25:00+00:00,"14TH STREET SW
WASHINGTON,",WARD 2,38.875666,-77.039753,INTERSECTING_ROUTE_ERROR,6.0,,0.0,EAST,1,b1a3af44df0e7451abd49180d68b456d,ROCHAMBEAU BRIDGE SW NORTHBOUND AND RAMP TO 14TH STREET SW NORTHBOUND,ROCHAMBEAU BRIDGE SW,14TH STREET SW,300.062404900567,2,-100.062404900567,LOW
53764610541,24006403,2024-01-13 11:18:00+00:00,1850 ANACOSTIA DRIVE SE,WARD 8,38.870587,-76.988873,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,2,aada430ff21e32ee2c995deb751ce186,ANACOSTIA DRIVE SE AND MARION BARRY AVENUE SE,ANACOSTIA DRIVE SE,MARION BARRY AVENUE SE,214.838193802958,2,-14.838193802957989,LOW
53766902756,24005817,2024-01-12 12:10:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.882252,-77.025774,INTERSECTING_ROUTE_ERROR,3.0,,0.0,EAST,1,66df9aa4c0a6ed0cf53b18b819189a11,INTERSTATE 395 NORTHBOUND AND RAMP TO 9TH STREET SW,INTERSTATE 395,9TH STREET SW,0.08012588140620445,2,199.91987411859378,LOW
53770410949,24006497,2024-01-13 17:24:00+00:00,1300 NORTH CAPITOL STREET NW,WARD 5,38.907482,-77.009187,BLOCKKEY_ERROR,1.0,NEW YORK AVE NW,14.6,NORTH,1,55f8763586b916dc226a8f7792aee3cb,NORTH CAPITOL STREET UNDER NEW YORK AVENUE NE,NORTH CAPITOL STREET,NEW YORK AVENUE NE,18.66583659136098,2,181.33416340863903,LOW
53770516535,24006486,2024-01-13 16:45:00+00:00,2701 NORTH CAPITOL STREET NE,WARD 5,38.924519,-77.0087,BLOCKKEY_ERROR,3.0,EVARTS ST NE,16.4,NORTH,1,0090b57b2ee86163b1c282afeb0e48c5,EVARTS STREET NE AND NORTH CAPITOL STREET,EVARTS STREET NE,NORTH CAPITOL STREET,29.36689710390757,7,670.6331028960924,HIGH
53771150131,24006464,2024-01-13 15:24:00+00:00,4563 NORTH CAPITOL STREET NE,WARD 5,38.947393,-77.008355,BLOCKKEY_ERROR,1.0,BUCHANAN ST NE,16.23,SOUTH,1,1319ed15450297feb7d3e8c16ad6aaba,NORTH CAPITOL STREET AND BUCHANAN STREET NE,NORTH CAPITOL STREET,BUCHANAN STREET NE,23.032293876838068,7,676.967706123162,HIGH
53771256863,24006447,2024-01-13 14:45:00+00:00,732 NORTH CAPITOL STREET NW,WARD 6,38.90021,-77.009468,BLOCKKEY_ERROR,1.0,H ST NW,32.5,SOUTH,1,7b98fcdd9aa07cc62733229807dcf859,H STREET NW AND H STREET NE,H STREET NW,H STREET NE,35.025931414097734,2,164.97406858590227,LOW
53772378106,24006646,2024-01-13 22:30:00+00:00,1620 NORTH CAPITOL STREET NW,WARD 5,38.911862,-77.009391,BLOCKKEY_ERROR,1.0,QUINCY PL NW,14.17,SOUTH,1,51e431c47a4aa3457600151faf2e5662,NORTH CAPITOL STREET AND QUINCY PLACE NW,NORTH CAPITOL STREET,QUINCY PLACE NW,29.535884264756945,7,670.464115735243,HIGH
53772668048,24006666,2024-01-07 03:30:00+00:00,1542 NORTH CAPITOL STREET NW,WARD 5,38.910885,-77.009249,BLOCKKEY_ERROR,1.0,FLORIDA AVE NW,4.41,SOUTH,1,879314a7991a6047f34407e379ba1e9e,NORTH CAPITOL STREET AND FLORIDA AVENUE NW,NORTH CAPITOL STREET,FLORIDA AVENUE NW,19.86168200744483,7,680.1383179925551,HIGH
53772686284,24006671,2024-01-13 05:00:00+00:00,13 L STREET NW,WARD 6,38.903732,-77.009375,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,3,0499d9787706c283d48b29de0e7e110a,L STREET NW AND 1ST PLACE NW,L STREET NW,1ST PLACE NW,77.38101751315133,2,122.61898248684867,LOW
53772781913,24006670,2024-01-13 23:20:00+00:00,4600 SHEPHERD PARKWAY SW,WARD 8,38.820565,-77.016339,INTERSECTING_ROUTE_ERROR,3.0,,0.0,EAST,1,03c1e994017a2f976f9557e40d2681aa,PERIMETER NORTH ROAD SW AND OVERLOOK AVENUE SW,PERIMETER NORTH ROAD SW,OVERLOOK AVENUE SW,111.4815868413598,0,-111.4815868413598,LOW
53773108261,24006689,2024-01-14 00:50:00+00:00,1300 NORTH CAPITOL STREET NW,WARD 5,38.907482,-77.009187,BLOCKKEY_ERROR,1.0,NEW YORK AVE NW,14.6,NORTH,1,55f8763586b916dc226a8f7792aee3cb,NORTH CAPITOL STREET UNDER NEW YORK AVENUE NE,NORTH CAPITOL STREET,NEW YORK AVENUE NE,18.66583659136098,2,181.33416340863903,LOW
53774136622,24006799,2024-01-14 06:02:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.882252,-77.025774,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,66df9aa4c0a6ed0cf53b18b819189a11,INTERSTATE 395 NORTHBOUND AND RAMP TO 9TH STREET SW,INTERSTATE 395,9TH STREET SW,0.08012588140620445,2,199.91987411859378,LOW
53774239829,24006798,2024-01-13 16:45:00+00:00,"H STREET NE
WASHINGTON,",WARD 6,38.900207,-77.005068,INTERSECTING_ROUTE_ERROR,9.0,,0.0,EAST,1,96a2bf04bc2cee7261409dcfccf0e581,G PLACE NE AND 1ST STREET NE,G PLACE NE,1ST STREET NE,177.05580761884715,0,-177.05580761884715,LOW
53775362627,24006728,2024-01-14 02:06:00+00:00,"INTERSTATE 295 INTERSTATE BN
WASHINGTON,",WARD 8,38.862883,-77.000301,INTERSECTING_ROUTE_ERROR,6.0,,0.0,EAST,2,9f5c7e5ec08d353fee783fbfea4f053c,SUITLAND PARKWAY SE SOUTHBOUND AND RAMP TO INTERSTATE 295 NORTHBOUND,SUITLAND PARKWAY SE,INTERSTATE 295,126.0308522011639,2,73.9691477988361,LOW
53782241822,24004789,2024-01-10 15:20:00+00:00,"INTERSTATE 66 INTERSTATE BN
WASHINGTON,",WARD 2,38.892152,-77.060291,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,156656e0cd410826895334eec0a7d814,INTERSTATE 66 WESTBOUND AND RAMP TO GEORGE WASHINGTON PARKWAY NORTHBOUND,INTERSTATE 66,INTERSTATE 66,197.80805630509602,7,502.191943694904,LOW
53782914294,24006892,2024-01-14 11:20:00+00:00,2812 GEORGIA AVENUE NW,WARD 1,38.926383,-77.022841,INTERSECTING_ROUTE_ERROR,6.0,,26.69,NORTH,1,edeb079e2a285f3d611f6e174c7662df,GIRARD STREET NW AND GEORGIA AVENUE NW,GIRARD STREET NW,GEORGIA AVENUE NW,26.75367956737864,2,173.24632043262136,LOW
53789323752,24004371,2024-01-09 18:50:00+00:00,100 FORT DRIVE NE,WARD 5,38.941505,-77.005576,BLOCKKEY_ERROR,3.0,1ST ST NE,22.41,SOUTHEAST,2,57b270af94fcb126528fc98dd6e352cd,FORT DRIVE NE AND 1ST STREET NE,FORT DRIVE NE,1ST STREET NE,38.35125220081244,7,661.6487477991875,HIGH
53790003611,24006187,2024-01-13 00:20:00+00:00,125 FLORIDA AVENUE NW,WARD 5,38.912635,-77.013376,INTERSECTING_ROUTE_ERROR,1.0,,6.78,NORTHWEST,1,7e97b7c7824c206ef124963bcda3454a,FLORIDA AVENUE NW AND R STREET NW,FLORIDA AVENUE NW,R STREET NW,6.744401396887437,2,193.25559860311256,LOW
53790004657,24007066,2024-01-14 21:00:00+00:00,2021 3RD STREET NE,WARD 5,38.917587,-77.002032,BLOCKKEY_ERROR,1.0,V ST NE,57.39,SOUTH,1,3f7387d7ae16756960ed980ed859fb80,V STREET NE AND 3RD STREET NE,V STREET NE,3RD STREET NE,57.512301492613325,7,642.4876985073867,HIGH
53791963189,24007084,2024-01-14 21:18:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.882252,-77.025774,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,66df9aa4c0a6ed0cf53b18b819189a11,INTERSTATE 395 NORTHBOUND AND RAMP TO 9TH STREET SW,INTERSTATE 395,9TH STREET SW,0.08012588140620445,2,199.91987411859378,LOW
53792923511,24007265,2024-01-15 05:00:00+00:00,1505 NORTH CAPITOL STREET NE,WARD 5,38.909897,-77.009051,BLOCKKEY_ERROR,1.0,P ST NW,28.72,NORTH,1,5e611998d1935f1ba9666c6ae6b52ee9,NORTH CAPITOL STREET AND P STREET NE,NORTH CAPITOL STREET,P STREET NE,28.76911561439815,2,171.23088438560185,LOW
53792999731,24007249,2024-01-14 07:09:00+00:00,200 12TH STREET SE,WARD 6,38.887592,-76.98999,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,266b9b78024e7755aa0010fd31de650f,12TH STREET SE AND INDEPENDENCE AVENUE SE,12TH STREET SE,INDEPENDENCE AVENUE SE,21.934765231318988,2,178.06523476868102,LOW
53795203100,24007205,2024-01-15 02:00:00+00:00,1616 BEEKMAN PLACE NW,WARD 1,38.919041,-77.036828,BLOCKKEY_ERROR,1.0,BEEKMAN PL NW,36.16,SOUTH,2,453d627ce5d3d73fb73ab8d5b92e0b8d,BEEKMAN PLACE NW AND BEEKMAN PLACE NW,BEEKMAN PLACE NW,BEEKMAN PLACE NW,75.27955367447402,11,1024.720446325526,MEDIUM
53800928140,24007337,2024-01-15 11:30:00+00:00,"INTERSTATE 695 INTERSTATE BN
WASHINGTON,",WARD 6,38.872022,-76.989642,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,b2c8df096c4b2f842dea52cdf5dede76,O STREET SE AND WATER STREET SE,O STREET SE,WATER STREET SE,185.58785793468806,0,-185.58785793468806,LOW
53801205335,24007333,2024-01-15 11:30:00+00:00,500 INDIANA AVENUE NW,WARD 6,38.894085,-77.018905,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,663bf4268099bb6c7f97d647de895ccf,INDIANA AVENUE NW AND 5TH STREET NW,INDIANA AVENUE NW,5TH STREET NW,79.8207577863491,2,120.1792422136509,LOW
53801777015,24007358,2024-01-15 13:00:00+00:00,1850 ANACOSTIA DRIVE SE,WARD 8,38.870587,-76.988873,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,2,aada430ff21e32ee2c995deb751ce186,ANACOSTIA DRIVE SE AND MARION BARRY AVENUE SE,ANACOSTIA DRIVE SE,MARION BARRY AVENUE SE,214.838193802958,2,-14.838193802957989,LOW
53801927744,24007406,2024-01-15 15:08:00+00:00,2339 SHERIDAN ROAD SE,WARD 8,38.853568,-76.983215,INTERSECTING_ROUTE_ERROR,1.0,,19.01,NORTHEAST,1,a5c0bf205c22fb999c8dfa52a3b7ff36,SHERIDAN ROAD SE AND STANTON ROAD SE,SHERIDAN ROAD SE,STANTON ROAD SE,19.021790081547866,2,180.97820991845214,LOW
53803880724,24004357,2024-01-09 13:00:00+00:00,981 KENILWORTH AVENUE NE,WARD 7,38.901956,-76.944026,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,4,420e396c368198725d7b657111ed616c,KENILWORTH AVENUE NE SOUTHBOUND AND RAMP FROM KENILWORTH AVENUE NE NORTHBOUND,KENILWORTH AVENUE NE,KENILWORTH AVENUE NE,70.92704031145561,7,629.0729596885444,HIGH
53804325806,24007580,2024-01-15 23:29:00+00:00,4009 SOUTH CAPITOL STREET SW,WARD 8,38.831056,-77.007675,BLOCKKEY_ERROR,1.0,ATLANTIC ST SE,37.94,SOUTH,1,549ff741c2ebe62594967aa1b75d0552,ATLANTIC STREET SW AND SOUTH CAPITOL STREET,ATLANTIC STREET SW,SOUTH CAPITOL STREET,38.01511172192488,2,161.98488827807512,LOW
53804339928,24007572,2024-01-15 23:20:00+00:00,4000 4TH STREET SE,WARD 8,38.830953,-77.000329,BLOCKKEY_ERROR,3.0,ATLANTIC ST SE,19.0,SOUTH,1,c0bd032c12377dfe1213917812a84d75,ATLANTIC STREET SE AND 4TH STREET SE,ATLANTIC STREET SE,4TH STREET SE,20.966072206009226,7,679.0339277939908,HIGH
53804750887,24007619,2024-01-16 01:49:00+00:00,801 NORTH CAPITOL STREET NE,WARD 6,38.900208,-77.008643,BLOCKKEY_ERROR,1.0,H ST NW,31.77,NORTH,1,7b98fcdd9aa07cc62733229807dcf859,H STREET NW AND H STREET NE,H STREET NW,H STREET NE,36.367421796385756,2,163.63257820361423,LOW
53805835138,24007685,2024-01-16 05:01:00+00:00,"1ST STREET NW
WASHINGTON,",WARD 5,38.930755,-77.011238,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,74e4b4794830a938f44e7d388dccb47a,1ST STREET NW AND IRVING STREET NW,1ST STREET NW,IRVING STREET NW,95.58422231205634,2,104.41577768794366,LOW
