CRIMEID,ADDRESS,WARD,severity_bucket,candidate_rank,candidate_intersectionkey,candidate_name,candidate_street_1,candidate_street_2,candidate_distance_m,true_nearestintkey,is_true_key
53745446144,3301 CLEVELAND AVENUE NW,WARD 3,minor,3,38726f0d0e888a6084bbf9f8b2d164b3,CLEVELAND AVENUE NW AND 34TH STREET NW,CLEVELAND AVENUE NW,34TH STREET NW,143.72713818398898,25a5d7d73992194b4a271da699f68b34,False
53745446144,3301 CLEVELAND AVENUE NW,WARD 3,minor,4,918209469f9138fec334fd3d8f8389de,32ND STREET NW AND CATHEDRAL AVENUE NW,32ND STREET NW,CATHEDRAL AVENUE NW,154.84461603608108,25a5d7d73992194b4a271da699f68b34,False
53745446144,3301 CLEVELAND AVENUE NW,WARD 3,minor,5,6dc445b2d0d709d7fe3be1d77aaef431,KLINGLE ROAD NW AND 34TH STREET NW,KLINGLE ROAD NW,34TH STREET NW,165.1160481823206,25a5d7d73992194b4a271da699f68b34,False
68137852404,535 EDGEWOOD STREET NE,WARD 5,pdo,1,b25645fdf0a51a6485b0d045295ece04,6TH STREET NE AND EDGEWOOD STREET NE,6TH STREET NE,EDGEWOOD STREET NE,3.2559452681823626,b25645fdf0a51a6485b0d045295ece04,True
68137852404,535 EDGEWOOD STREET NE,WARD 5,pdo,2,2ab022a6beaeb1f8060b8a7eaa345f72,6TH STREET NE AND EVARTS STREET NE,6TH STREET NE,EVARTS STREET NE,60.02033331703193,b25645fdf0a51a6485b0d045295ece04,False
68137852404,535 EDGEWOOD STREET NE,WARD 5,pdo,3,0efd9d85df669ecc9de0224a0b2e4fb3,EVARTS STREET NE AND EDGEWOOD STREET NE,EVARTS STREET NE,EDGEWOOD STREET NE,110.23414937554574,b25645fdf0a51a6485b0d045295ece04,False
68137852404,535 EDGEWOOD STREET NE,WARD 5,pdo,4,aa0244af280df10d53031b44274d0b40,DOUGLAS STREET NE AND EDGEWOOD STREET NE,DOUGLAS STREET NE,EDGEWOOD STREET NE,112.26635763575568,b25645fdf0a51a6485b0d045295ece04,False
68137852404,535 EDGEWOOD STREET NE,WARD 5,pdo,5,3a457bdfda94663df01ab35a13b5c0c4,FRANKLIN STREET NE AND 6TH STREET NE,FRANKLIN STREET NE,6TH STREET NE,179.31444172674557,b25645fdf0a51a6485b0d045295ece04,False
55952457791,"MADISON DRIVE NW
WASHINGTON,",WARD 2,major,1,97202e7111006aed7957456c4be302d7,15TH STREET NW AND MADISON DRIVE NW,15TH STREET NW,MADISON DRIVE NW,31.97855373724789,97202e7111006aed7957456c4be302d7,True
55952457791,"MADISON DRIVE NW
WASHINGTON,",WARD 2,major,2,489fa92a47505c920449d2f65d103ed8,14TH STREET NW AND MADISON DRIVE NW,14TH STREET NW,MADISON DRIVE NW,65.88174604312185,97202e7111006aed7957456c4be302d7,False
55952457791,"MADISON DRIVE NW
WASHINGTON,",WARD 2,major,3,80d178e4557143bc34853c4be1850a0d,15TH STREET SW AND 15TH STREET NW,15TH STREET SW,15TH STREET NW,83.48591738889425,97202e7111006aed7957456c4be302d7,False
55952457791,"MADISON DRIVE NW
WASHINGTON,",WARD 2,major,4,7fca514d5315dab0267212b197bece84,14TH STREET NW AND 14TH STREET SW,14TH STREET NW,14TH STREET SW,99.43431018823125,97202e7111006aed7957456c4be302d7,False
55952457791,"MADISON DRIVE NW
WASHINGTON,",WARD 2,major,5,b150949f10201cf7692ad3b20a95e26a,JEFFERSON DRIVE SW AND 15TH STREET SW,JEFFERSON DRIVE SW,15TH STREET SW,155.0643713565957,97202e7111006aed7957456c4be302d7,False
56620651098,1700 16TH STREET SE,WARD 8,minor,1,ce9b75f00a00ae2e6c2eeef0db4bdf2e,16TH STREET SE AND R STREET SE,16TH STREET SE,R STREET SE,18.342708657912564,ce9b75f00a00ae2e6c2eeef0db4bdf2e,True
56620651098,1700 16TH STREET SE,WARD 8,minor,2,5682d8e26fb8d67793b554c305a8fb0b,RIDGE PLACE SE AND 16TH STREET SE,RIDGE PLACE SE,16TH STREET SE,70.82962257506189,ce9b75f00a00ae2e6c2eeef0db4bdf2e,False
56620651098,1700 16TH STREET SE,WARD 8,minor,3,7fa33560c0334e7bd00bfc3cbbb9c53a,R STREET SE AND 17TH STREET SE,R STREET SE,17TH STREET SE,107.23752611284704,ce9b75f00a00ae2e6c2eeef0db4bdf2e,False
56620651098,1700 16TH STREET SE,WARD 8,minor,4,07cfca2a17922932bfd315d90a50615c,17TH STREET SE AND RIDGE PLACE SE,17TH STREET SE,RIDGE PLACE SE,127.57691335492939,ce9b75f00a00ae2e6c2eeef0db4bdf2e,False
56620651098,1700 16TH STREET SE,WARD 8,minor,5,643d242d48c048359bb3f724858ead41,S STREET SE AND 16TH STREET SE,S STREET SE,16TH STREET SE,138.24491448753128,ce9b75f00a00ae2e6c2eeef0db4bdf2e,False
56084951721,4545 42ND STREET NW,WARD 3,pdo,1,fea7121c952cfa984d7861ac794a50b0,42ND STREET NW AND BRANDYWINE STREET NW,42ND STREET NW,BRANDYWINE STREET NW,48.735025804152926,fea7121c952cfa984d7861ac794a50b0,True
56084951721,4545 42ND STREET NW,WARD 3,pdo,2,4c7394f4453d99fbb5801a154983c030,BUTTERWORTH PLACE NW AND 42ND STREET NW,BUTTERWORTH PLACE NW,42ND STREET NW,49.11877668235929,fea7121c952cfa984d7861ac794a50b0,False
56084951721,4545 42ND STREET NW,WARD 3,pdo,3,e47c00f65035c8e209230858359bbfd0,BRANDYWINE STREET NW AND RIVER ROAD NW,BRANDYWINE STREET NW,RIVER ROAD NW,61.18438837989635,fea7121c952cfa984d7861ac794a50b0,False
56084951721,4545 42ND STREET NW,WARD 3,pdo,4,13a0883223ccb7d2053940d4ebe5f4e6,42ND STREET NW AND RIVER ROAD NW,42ND STREET NW,RIVER ROAD NW,82.0715407047637,fea7121c952cfa984d7861ac794a50b0,False
56084951721,4545 42ND STREET NW,WARD 3,pdo,5,7bec4829b91436dc68b6f5627137a031,ALBEMARLE STREET NW AND 42ND STREET NW,ALBEMARLE STREET NW,42ND STREET NW,149.00597211680602,fea7121c952cfa984d7861ac794a50b0,False
64139453684,3829 DAVIS PLACE NW,WARD 3,minor,1,d7ca54db4292706fe7742badf0cc96e0,39TH STREET NW AND DAVIS PLACE NW,39TH STREET NW,DAVIS PLACE NW,73.46751666565497,d7ca54db4292706fe7742badf0cc96e0,True
64139453684,3829 DAVIS PLACE NW,WARD 3,minor,2,931c98e8384d3c1203fe5a41d29d69f2,DAVIS PLACE NW AND TUNLAW ROAD NW,DAVIS PLACE NW,TUNLAW ROAD NW,115.87141758784577,d7ca54db4292706fe7742badf0cc96e0,False
64139453684,3829 DAVIS PLACE NW,WARD 3,minor,3,47e44289c8d5f3538981977ae4ee735a,39TH STREET NW AND CALVERT STREET NW,39TH STREET NW,CALVERT STREET NW,168.06180918028736,d7ca54db4292706fe7742badf0cc96e0,False
64139453684,3829 DAVIS PLACE NW,WARD 3,minor,4,608c4a56ddf603ba79563a68ebc4fe98,39TH PLACE NW AND CALVERT STREET NW,39TH PLACE NW,CALVERT STREET NW,199.8577307272118,d7ca54db4292706fe7742badf0cc96e0,False
64139453684,3829 DAVIS PLACE NW,WARD 3,minor,5,9046c70c52f9d2baaa5445564c929e8c,EDMUNDS STREET NW AND 39TH STREET NW,EDMUNDS STREET NW,39TH STREET NW,204.15319353932063,d7ca54db4292706fe7742badf0cc96e0,False
68399174497,1335 2ND STREET NE,WARD 6,minor,1,f054bab3b52619c78f8b86cf51d6ee5e,2ND STREET NE AND FLORIDA AVENUE NE,2ND STREET NE,FLORIDA AVENUE NE,42.08506166757437,9a43527e7f9dce31dee02849c2631aec,False
68399174497,1335 2ND STREET NE,WARD 6,minor,2,9a43527e7f9dce31dee02849c2631aec,N STREET NE AND 2ND STREET NE,N STREET NE,2ND STREET NE,86.18161985243235,9a43527e7f9dce31dee02849c2631aec,True
68399174497,1335 2ND STREET NE,WARD 6,minor,3,d5d7c855aeaa420429658f311f3d349f,3RD STREET NE AND FLORIDA AVENUE NE,3RD STREET NE,FLORIDA AVENUE NE,131.69788075618067,9a43527e7f9dce31dee02849c2631aec,False
68399174497,1335 2ND STREET NE,WARD 6,minor,4,f58d995ee2327b19c0ff94910468b1cd,NEW YORK AVENUE NE AND FLORIDA AVENUE NE,NEW YORK AVENUE NE,FLORIDA AVENUE NE,135.64335027977327,9a43527e7f9dce31dee02849c2631aec,False
68399174497,1335 2ND STREET NE,WARD 6,minor,5,223024723c6ab2645d8f5a31dde367c5,N STREET NE AND 3RD STREET NE,N STREET NE,3RD STREET NE,154.8838541858778,9a43527e7f9dce31dee02849c2631aec,False
60892554151,"11TH STREET SE
WASHINGTON,",WARD 6,major,1,68871fb5d5dcf50966aadb7a96c56451,L STREET SE AND 11TH STREET SE,L STREET SE,11TH STREET SE,45.82680462437947,cbeccfda5c67372f33e05ee4545a3faa,False
60892554151,"11TH STREET SE
WASHINGTON,",WARD 6,major,2,6da86ed79e16d82ca7ffcde067ef5b1f,L STREET SE AND POTOMAC AVENUE SE,L STREET SE,POTOMAC AVENUE SE,51.01408796086353,cbeccfda5c67372f33e05ee4545a3faa,False
60892554151,"11TH STREET SE
WASHINGTON,",WARD 6,major,3,cbeccfda5c67372f33e05ee4545a3faa,SOUTHEAST BOULEVARD SE AND 11TH STREET SE,SOUTHEAST BOULEVARD SE,11TH STREET SE,65.91416729207646,cbeccfda5c67372f33e05ee4545a3faa,True
60892554151,"11TH STREET SE
WASHINGTON,",WARD 6,major,4,d724e44c26e2f7bb110cde79dd4ad448,M STREET SE AND 11TH STREET SE,M STREET SE,11TH STREET SE,93.1576095262541,cbeccfda5c67372f33e05ee4545a3faa,False
60892554151,"11TH STREET SE
WASHINGTON,",WARD 6,major,5,b2da74289ec04631482878461c893cf7,10TH STREET SE AND M STREET SE,10TH STREET SE,M STREET SE,98.58559984174474,cbeccfda5c67372f33e05ee4545a3faa,False
64742507493,1224 17TH STREET NW,WARD 2,minor,1,ad0775c7d0714b733fda08357390c47e,17TH STREET NW AND ST MATTHEWS COURT NW,17TH STREET NW,ST MATTHEWS COURT NW,23.822755614540053,e6405669db5e15e3f85968766a1d7df7,False
64742507493,1224 17TH STREET NW,WARD 2,minor,2,d4a397d0b26ac877920cb31daab93e51,RHODE ISLAND AVENUE NW AND 17TH STREET NW,RHODE ISLAND AVENUE NW,17TH STREET NW,41.1505709943977,e6405669db5e15e3f85968766a1d7df7,False
64742507493,1224 17TH STREET NW,WARD 2,minor,3,e6405669db5e15e3f85968766a1d7df7,17TH STREET NW AND N STREET NW,17TH STREET NW,N STREET NW,49.18639026983337,e6405669db5e15e3f85968766a1d7df7,True
64742507493,1224 17TH STREET NW,WARD 2,minor,4,4eb4b8090f5156c5f595f77d0b3b5cfa,BATAAN STREET NW AND RHODE ISLAND AVENUE NW,BATAAN STREET NW,RHODE ISLAND AVENUE NW,96.9457042004889,e6405669db5e15e3f85968766a1d7df7,False
64742507493,1224 17TH STREET NW,WARD 2,minor,5,8cd115adec539b6d63481c77f835f596,BATAAN STREET NW AND N STREET NW,BATAAN STREET NW,N STREET NW,105.09315740244992,e6405669db5e15e3f85968766a1d7df7,False
65386069954,2901 NASH PLACE SE,WARD 7,minor,1,76932af702446eaa1e137e56a4e561db,FAIRLAWN AVENUE SE AND NASH PLACE SE,FAIRLAWN AVENUE SE,NASH PLACE SE,45.12824179219526,76932af702446eaa1e137e56a4e561db,True
65386069954,2901 NASH PLACE SE,WARD 7,minor,2,ef448133058e51d71d1312d31d645123,N STREET SE AND FAIRLAWN AVENUE SE,N STREET SE,FAIRLAWN AVENUE SE,97.14882349639268,76932af702446eaa1e137e56a4e561db,False
65386069954,2901 NASH PLACE SE,WARD 7,minor,3,33070762e1167ae8f1213b0c82cc74c3,MINNESOTA AVENUE SE AND 28TH STREET SE,MINNESOTA AVENUE SE,28TH STREET SE,111.01449802479647,76932af702446eaa1e137e56a4e561db,False
65386069954,2901 NASH PLACE SE,WARD 7,minor,4,c5bf451031d1b5e44a0d3b2e6a2849f9,ANACOSTIA ROAD SE AND MINNESOTA AVENUE SE,ANACOSTIA ROAD SE,MINNESOTA AVENUE SE,115.2488837215878,76932af702446eaa1e137e56a4e561db,False
65386069954,2901 NASH PLACE SE,WARD 7,minor,5,b0300802607f70379541e381b4c1b79c,N STREET SE AND MINNESOTA AVENUE SE,N STREET SE,MINNESOTA AVENUE SE,117.5602984446807,76932af702446eaa1e137e56a4e561db,False
69413934513,4908 EAST CAPITOL STREET NE,WARD 7,major,1,18ed738654aac2e46a140b124fdfe2b3,EAST CAPITOL STREET AND SYCAMORE ROAD NE,EAST CAPITOL STREET,SYCAMORE ROAD NE,26.300647356215865,62f637379c75db9c3643b4c25d2ad117,False
69413934513,4908 EAST CAPITOL STREET NE,WARD 7,major,2,9751d50d4c38c0e5fe274826116a09e6,CENTRAL AVENUE NE AND SYCAMORE ROAD NE,CENTRAL AVENUE NE,SYCAMORE ROAD NE,42.3409657755629,62f637379c75db9c3643b4c25d2ad117,False
69413934513,4908 EAST CAPITOL STREET NE,WARD 7,major,3,ee614ea41842f540fa9433a65ca3882c,49TH STREET NE AND EAST CAPITOL STREET,49TH STREET NE,EAST CAPITOL STREET,68.23651496827952,62f637379c75db9c3643b4c25d2ad117,False
69413934513,4908 EAST CAPITOL STREET NE,WARD 7,major,4,0f476426268afbbe80bd7a25541200a4,CENTRAL AVENUE NE AND 49TH PLACE NE,CENTRAL AVENUE NE,49TH PLACE NE,73.41425787168889,62f637379c75db9c3643b4c25d2ad117,False
69413934513,4908 EAST CAPITOL STREET NE,WARD 7,major,5,0b7303f3038e8f2de1a533d32524e363,EAST CAPITOL STREET AND 49TH PLACE NE,EAST CAPITOL STREET,49TH PLACE NE,77.06978184429678,62f637379c75db9c3643b4c25d2ad117,False
56632388399,1317 9TH STREET NW,WARD 2,major,1,cdde95a9b5bcbb57c02fa1b161453224,NAILORS ALLEY NW AND 9TH STREET NW,NAILORS ALLEY NW,9TH STREET NW,43.7583949369438,12381b95b91bf587b88bfab3392ac9f2,False
56632388399,1317 9TH STREET NW,WARD 2,major,2,12381b95b91bf587b88bfab3392ac9f2,N STREET NW AND 9TH STREET NW,N STREET NW,9TH STREET NW,73.08261479006933,12381b95b91bf587b88bfab3392ac9f2,True
56632388399,1317 9TH STREET NW,WARD 2,major,3,e285366d13ee10b3c470cbc5ce7a04b6,8TH STREET NW AND N STREET NW,8TH STREET NW,N STREET NW,75.12539447391192,12381b95b91bf587b88bfab3392ac9f2,False
56632388399,1317 9TH STREET NW,WARD 2,major,4,94b07a1d2d02d13155bb9db52a9deac5,9TH STREET NW AND O STREET NW,9TH STREET NW,O STREET NW,98.80776972289084,12381b95b91bf587b88bfab3392ac9f2,False
56632388399,1317 9TH STREET NW,WARD 2,major,5,2b0bb5e949e788b50c9df747cbf9b02e,8TH STREET NW AND O STREET NW,8TH STREET NW,O STREET NW,99.3055494668776,12381b95b91bf587b88bfab3392ac9f2,False
64646239428,D STREET NW & 2,WARD 6,major,1,dc111eed249698877c2d88f078ac4a46,MITCH SNYDER PLACE NW AND D STREET NW,MITCH SNYDER PLACE NW,D STREET NW,0.040146009618184396,dc111eed249698877c2d88f078ac4a46,True
64646239428,D STREET NW & 2,WARD 6,major,2,dc111eed249698877c2d88f078ac4a46,D STREET NW AND RAMP FROM INTERSTATE 395 NORTHBOUND,D STREET NW,INTERSTATE 395,0.040166160493242425,dc111eed249698877c2d88f078ac4a46,True
64646239428,D STREET NW & 2,WARD 6,major,3,dc111eed249698877c2d88f078ac4a46,2ND STREET NW AND D STREET NW,2ND STREET NW,D STREET NW,0.040182588479568154,dc111eed249698877c2d88f078ac4a46,True
64646239428,D STREET NW & 2,WARD 6,major,4,d43381dbbc765ac661d74c9977f47c52,D STREET NW OVER INTERSTATE 395,D STREET NW,INTERSTATE 395,41.64282159079196,dc111eed249698877c2d88f078ac4a46,False
64646239428,D STREET NW & 2,WARD 6,major,5,d43381dbbc765ac661d74c9977f47c52,D STREET NW WESTBOUND AND RAMP TO I395 INTERSTATE SOUTHBOUND,D STREET NW,INTERSTATE 395,41.64285071272673,dc111eed249698877c2d88f078ac4a46,False
62105903531,2456 ALABAMA AVENUE SE,WARD 8,minor,1,da6eb2907a7a3a28f1aec749231923df,IRVING STREET SE AND 24TH PLACE SE,IRVING STREET SE,24TH PLACE SE,54.94151582112059,dc3e3dd470e83e52c3895643c0347838,False
62105903531,2456 ALABAMA AVENUE SE,WARD 8,minor,2,dc3e3dd470e83e52c3895643c0347838,JASPER STREET SE AND ALABAMA AVENUE SE,JASPER STREET SE,ALABAMA AVENUE SE,55.40422258266869,dc3e3dd470e83e52c3895643c0347838,True
62105903531,2456 ALABAMA AVENUE SE,WARD 8,minor,3,975507116b501b9e2e0f3bddc1ff95ca,JAMES M MCGEE JR STREET SE AND ALABAMA AVENUE SE,JAMES M MCGEE JR STREET SE,ALABAMA AVENUE SE,68.56503427624392,dc3e3dd470e83e52c3895643c0347838,False
62105903531,2456 ALABAMA AVENUE SE,WARD 8,minor,4,652bb6d66c005d250b0903d9a5885add,ALABAMA AVENUE SE AND IRVING PLACE SE,ALABAMA AVENUE SE,IRVING PLACE SE,69.8690036136102,dc3e3dd470e83e52c3895643c0347838,False
62105903531,2456 ALABAMA AVENUE SE,WARD 8,minor,5,1088d68c75ac69ae3a7762fec9b9371f,24TH STREET SE AND IRVING STREET SE,24TH STREET SE,IRVING STREET SE,134.5769791121871,dc3e3dd470e83e52c3895643c0347838,False
67912398433,2099 WYOMING AVENUE NW,WARD 1,pdo,1,a8640753bbbaf315c09f384eabad9d20,WYOMING AVENUE NW AND CONNECTICUT AVENUE NW,WYOMING AVENUE NW,CONNECTICUT AVENUE NW,20.9209793749752,a8640753bbbaf315c09f384eabad9d20,True
67912398433,2099 WYOMING AVENUE NW,WARD 1,pdo,2,022e1a38c1ee7b839af1a75d060c6926,KALORAMA ROAD NW AND CONNECTICUT AVENUE NW,KALORAMA ROAD NW,CONNECTICUT AVENUE NW,94.19226826409717,a8640753bbbaf315c09f384eabad9d20,False
67912398433,2099 WYOMING AVENUE NW,WARD 1,pdo,3,d2fcc93ab0033aa061c5ce9702204433,CONNECTICUT AVENUE NW AND ASHMEAD PLACE NW,CONNECTICUT AVENUE NW,ASHMEAD PLACE NW,123.669015362807,a8640753bbbaf315c09f384eabad9d20,False
67912398433,2099 WYOMING AVENUE NW,WARD 1,pdo,4,3721b2c98eb0f97049da203787618a15,CONNECTICUT AVENUE NW AND CALIFORNIA STREET NW,CONNECTICUT AVENUE NW,CALIFORNIA STREET NW,137.2800651901523,a8640753bbbaf315c09f384eabad9d20,False
67912398433,2099 WYOMING AVENUE NW,WARD 1,pdo,5,e652542eed297df87bf692117712cc84,20TH STREET NW AND WYOMING AVENUE NW,20TH STREET NW,WYOMING AVENUE NW,143.62066282449481,a8640753bbbaf315c09f384eabad9d20,False
55602741300,1201 L STREET NW,WARD 2,minor,1,1fa5242164d63439fcf5541370f45aee,12TH STREET NW AND L STREET NW,12TH STREET NW,L STREET NW,30.140601158489233,681241a02c366aa72f2eb7ba1c9f86b6,False
55602741300,1201 L STREET NW,WARD 2,minor,2,d5dfdcf34565f851250af45a1c3c6b92,12TH STREET NW AND MASSACHUSETTS AVENUE NW,12TH STREET NW,MASSACHUSETTS AVENUE NW,69.82362387193368,681241a02c366aa72f2eb7ba1c9f86b6,False
55602741300,1201 L STREET NW,WARD 2,minor,3,70df05896c27dbbf205a31da1937915d,L STREET NW AND MASSACHUSETTS AVENUE NW,L STREET NW,MASSACHUSETTS AVENUE NW,88.83932563438027,681241a02c366aa72f2eb7ba1c9f86b6,False
55602741300,1201 L STREET NW,WARD 2,minor,4,76dabc33dd0443a36a09d751e00487d5,L STREET NW AND 13TH STREET NW,L STREET NW,13TH STREET NW,103.43011731619673,681241a02c366aa72f2eb7ba1c9f86b6,False
55602741300,1201 L STREET NW,WARD 2,minor,5,9379fa31bf984ed8960de0850bf195f0,11TH STREET NW AND L STREET NW,11TH STREET NW,L STREET NW,120.08508130252254,681241a02c366aa72f2eb7ba1c9f86b6,False
66362769762,575 7TH STREET NW,WARD 2,pdo,1,4f27ea0441a7beb69ddde6c07bd0e10f,F STREET NW AND 7TH STREET NW,F STREET NW,7TH STREET NW,72.2072925995883,4f27ea0441a7beb69ddde6c07bd0e10f,True
66362769762,575 7TH STREET NW,WARD 2,pdo,2,29ee8ec1cf2fb569b63df40b6f21ccac,7TH STREET NW AND E STREET NW,7TH STREET NW,E STREET NW,93.79761736019488,4f27ea0441a7beb69ddde6c07bd0e10f,False
66362769762,575 7TH STREET NW,WARD 2,pdo,3,73e35fbe70f0e92530e124fab0eb3463,F STREET NW AND 6TH STREET NW,F STREET NW,6TH STREET NW,134.40826118595564,4f27ea0441a7beb69ddde6c07bd0e10f,False
66362769762,575 7TH STREET NW,WARD 2,pdo,4,2a371255c03669f1635c516f7894153e,6TH STREET NW AND E STREET NW,6TH STREET NW,E STREET NW,144.28522336249674,4f27ea0441a7beb69ddde6c07bd0e10f,False
66362769762,575 7TH STREET NW,WARD 2,pdo,5,2daedbab4bb7fd2240b28fa6cf3bb9d8,F STREET NW AND 8TH STREET NW,F STREET NW,8TH STREET NW,148.3379451795433,4f27ea0441a7beb69ddde6c07bd0e10f,False
67632427265,3101 E STREET SE,WARD 7,fatal,1,e1eedd895c6baf73c16d2e39c742563b,32ND STREET SE AND E STREET SE,32ND STREET SE,E STREET SE,110.02731349508555,e1eedd895c6baf73c16d2e39c742563b,True
67632427265,3101 E STREET SE,WARD 7,fatal,2,008859c50f9db5a817206533372eb3c3,ELY PLACE SE AND 32ND STREET SE,ELY PLACE SE,32ND STREET SE,167.73780111338797,e1eedd895c6baf73c16d2e39c742563b,False
67632427265,3101 E STREET SE,WARD 7,fatal,3,aa28295b4813ed35ff6f2e0e3067175b,D STREET SE AND 32ND STREET SE,D STREET SE,32ND STREET SE,240.8449855153463,e1eedd895c6baf73c16d2e39c742563b,False
67632427265,3101 E STREET SE,WARD 7,fatal,4,495bb33d31f2e66c8976e0df7cbe969f,G STREET SE AND CROISSANT PLACE SE,G STREET SE,CROISSANT PLACE SE,244.2388851463522,e1eedd895c6baf73c16d2e39c742563b,False
67632427265,3101 E STREET SE,WARD 7,fatal,5,1bf5d1f5565734065214785495827285,E STREET SE AND 33RD STREET SE,E STREET SE,33RD STREET SE,246.18560713746368,e1eedd895c6baf73c16d2e39c742563b,False
60861185541,629 MELLON STREET SE,WARD 8,pdo,1,3b58224e2c0788293a7fe8461bf090ff,MARTIN LUTHER KING JR AVENUE SE AND MELLON STREET SE,MARTIN LUTHER KING JR AVENUE SE,MELLON STREET SE,55.9723936498921,3b58224e2c0788293a7fe8461bf090ff,True
60861185541,629 MELLON STREET SE,WARD 8,pdo,2,a2a986a5691a93bfabb3cac21ba5cb7c,MALCOLM X AVENUE SE AND MARTIN LUTHER KING JR AVENUE SE,MALCOLM X AVENUE SE,MARTIN LUTHER KING JR AVENUE SE,62.97410500023608,3b58224e2c0788293a7fe8461bf090ff,False
60861185541,629 MELLON STREET SE,WARD 8,pdo,3,77c2c890753ba28090ab2f3e755bc277,NEWCOMB STREET SE AND MALCOLM X AVENUE SE,NEWCOMB STREET SE,MALCOLM X AVENUE SE,70.3349860279244,3b58224e2c0788293a7fe8461bf090ff,False
60861185541,629 MELLON STREET SE,WARD 8,pdo,4,d507217c0b163192bdf6cd75d29c0dae,MARTIN LUTHER KING JR AVENUE SE AND PARKLAND PLACE SE,MARTIN LUTHER KING JR AVENUE SE,PARKLAND PLACE SE,106.18528098949918,3b58224e2c0788293a7fe8461bf090ff,False
60861185541,629 MELLON STREET SE,WARD 8,pdo,5,ce5563f111146c5fa97294c4b47a8ca9,LEBAUM STREET SE AND MARTIN LUTHER KING JR AVENUE SE,LEBAUM STREET SE,MARTIN LUTHER KING JR AVENUE SE,121.72196425568929,3b58224e2c0788293a7fe8461bf090ff,False
64988043139,800 7TH STREET NW,WARD 2,minor,1,8cb36f025ba8390a745dc7a4693dc976,H STREET NW AND 7TH STREET NW,H STREET NW,7TH STREET NW,20.125751087742763,8cb36f025ba8390a745dc7a4693dc976,True
64988043139,800 7TH STREET NW,WARD 2,minor,2,50d41659bda45a9341ae779645712d0c,8TH STREET NW AND H STREET NW,8TH STREET NW,H STREET NW,69.33945496511109,8cb36f025ba8390a745dc7a4693dc976,False
64988043139,800 7TH STREET NW,WARD 2,minor,3,c11cf2f38749122ef97a738d0f57f666,I STREET NW AND 7TH STREET NW,I STREET NW,7TH STREET NW,119.19814053047168,8cb36f025ba8390a745dc7a4693dc976,False
64988043139,800 7TH STREET NW,WARD 2,minor,4,f1e5b4491c9e8cbc902e4e6264f865d6,8TH STREET NW AND I STREET NW,8TH STREET NW,I STREET NW,136.73155032587533,8cb36f025ba8390a745dc7a4693dc976,False
64988043139,800 7TH STREET NW,WARD 2,minor,5,45e40fd6e98f6ef9fbf0bf675691b52d,7TH STREET NW AND G STREET NW,7TH STREET NW,G STREET NW,153.40428849333725,8cb36f025ba8390a745dc7a4693dc976,False
66061881287,1450 EASTERN AVENUE NE,WARD 7,minor,1,33643ce618314df828e7e0462f48b031,MINNESOTA AVENUE NE AND EASTERN AVENUE NE,MINNESOTA AVENUE NE,EASTERN AVENUE NE,55.28848708764689,33643ce618314df828e7e0462f48b031,True
66061881287,1450 EASTERN AVENUE NE,WARD 7,minor,2,6f6eb2887e0083cb75c280128e7cb8f3,ANTELOPE LANE NE AND EASTERN AVENUE NE,ANTELOPE LANE NE,EASTERN AVENUE NE,77.42244089468963,33643ce618314df828e7e0462f48b031,False
66061881287,1450 EASTERN AVENUE NE,WARD 7,minor,3,c75e6f937e24cc68cc7754226850c88e,MINNESOTA AVENUE NE AND MINNESOTA AVENUE NE,MINNESOTA AVENUE NE,MINNESOTA AVENUE NE,118.94078608431842,33643ce618314df828e7e0462f48b031,False
66061881287,1450 EASTERN AVENUE NE,WARD 7,minor,4,5fefedf08b8d60add4c33661cfc6ebf0,QUARLES STREET NE AND 49TH STREET NE,QUARLES STREET NE,49TH STREET NE,128.36768135581463,33643ce618314df828e7e0462f48b031,False
66061881287,1450 EASTERN AVENUE NE,WARD 7,minor,5,cedea76f70bae8f5dedba282a7364de2,QUARLES STREET NE AND BEAVER HTS LANE NE,QUARLES STREET NE,BEAVER HTS LANE NE,188.22047227290426,33643ce618314df828e7e0462f48b031,False
63689794014,1025 50TH STREET NE,WARD 7,minor,1,cb14af39399c8babb9dc128dd549736a,50TH STREET NE AND LEE STREET NE,50TH STREET NE,LEE STREET NE,22.353244881439977,cb14af39399c8babb9dc128dd549736a,True
63689794014,1025 50TH STREET NE,WARD 7,minor,2,1e06f000c7e7542283e889328cbb66e6,LEE STREET NE AND 51ST PLACE NE,LEE STREET NE,51ST PLACE NE,75.18518164057332,cb14af39399c8babb9dc128dd549736a,False
63689794014,1025 50TH STREET NE,WARD 7,minor,3,2dc77cab7ee1afe8e319dcb0b7911315,50TH PLACE NE AND LEE STREET NE,50TH PLACE NE,LEE STREET NE,112.44589209186998,cb14af39399c8babb9dc128dd549736a,False
63689794014,1025 50TH STREET NE,WARD 7,minor,4,e260c5687a25b1f73da9e8525b7eccf8,50TH STREET NE AND SHERIFF ROAD NE,50TH STREET NE,SHERIFF ROAD NE,130.2453208775824,cb14af39399c8babb9dc128dd549736a,False
63689794014,1025 50TH STREET NE,WARD 7,minor,5,9725c5b1f62d7d68e6c2b874348b8ea2,50TH STREET NE AND MEADE STREET NE,50TH STREET NE,MEADE STREET NE,157.31904505639318,cb14af39399c8babb9dc128dd549736a,False
